"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","Funding Details","Funding Texts","Publisher","Document Type","Source"
"de Hoop Scheffer J.","de Hoop Scheffer, Jaap (6508139654)","6508139654","Preface: Framing the war in Afghanistan: An introductory note","2015","Strategic Narratives, Public Opinion and War: Winning Domestic Support for the Afghan War","4","10.4324/9781315770734","https://www.scopus.com/pages/publications/84959899830?origin=resultslist","Leiden University, Netherlands","de Hoop Scheffer J., Leiden University, Netherlands","[No abstract available]","","","","","Taylor and Francis Inc.","Editorial","Scopus"
"De Oliveira A.; De Morais A.M.; Valente O.S.; Sodré J.R.","De Oliveira, Alex (55678445800); De Morais, André Marcelino (55653395200); Valente, Osmano Souza (36242238100); Sodré, José Ricardo (6701797187)","55678445800; 55653395200; 36242238100; 6701797187","Combustion characteristics, performance and emissions from a diesel power generator fuelled by B7-ethanol blends","2015","Fuel Processing Technology","59","10.1016/j.fuproc.2015.08.010","https://www.scopus.com/pages/publications/84946483597?origin=resultslist","Pontifical Catholic University of Minas Gerais, Department of Mechanical Engineering, Av. Dom José Gaspar, 500, Belo Horizonte, 30535-610, MG, Brazil","De Oliveira A., Pontifical Catholic University of Minas Gerais, Department of Mechanical Engineering, Av. Dom José Gaspar, 500, Belo Horizonte, 30535-610, MG, Brazil; De Morais A.M., Pontifical Catholic University of Minas Gerais, Department of Mechanical Engineering, Av. Dom José Gaspar, 500, Belo Horizonte, 30535-610, MG, Brazil; Valente O.S., Pontifical Catholic University of Minas Gerais, Department of Mechanical Engineering, Av. Dom José Gaspar, 500, Belo Horizonte, 30535-610, MG, Brazil; Sodré J.R., Pontifical Catholic University of Minas Gerais, Department of Mechanical Engineering, Av. Dom José Gaspar, 500, Belo Horizonte, 30535-610, MG, Brazil","The effects of fuel blends containing 5, 10 and 15 wt.% of anhydrous ethanol in diesel oil with 7% of biodiesel (B7) on performance, emissions and combustion characteristics of a diesel power generator are investigated. The engine was tested with its original configuration, with the fuel blends directly injected into the combustion chamber, and the applied load varied from 5 to 37.5 kW. The results were compared with standard B7 operation, and showed that in in-cylinder peak pressure and heat release rate were decreased at low loads and increased at high loads with the use of ethanol. Increasing ethanol concentration caused increased ignition delay, decreased combustion duration and reduced exhaust gas temperature. The use of ethanol decreased carbon dioxide (CO2) emissions, up to 8.6% lower than B7. Carbon monoxide (CO), total hydrocarbons (THC) and oxides of nitrogen (NOX) emissions showed different behavior, depending on load and ethanol concentration. © 2015 Elsevier B.V. All rights reserved.","Combustion; Diesel engine; Emissions; Ethanol; Power generation","Carbon dioxide; Carbon monoxide; Combustion; Combustion chambers; Diesel engines; Diesel fuels; Direct injection; Engines; Ignition; Particulate emissions; Power generation; Combustion characteristics; Combustion duration; Emissions and combustion; Ethanol concentrations; Exhaust gas temperatures; Heat Release Rate (HRR); Oxides of nitrogen; Performance and emissions; Ethanol","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES; Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, (304114/2013-8); Fundação de Amparo à Pesquisa do Estado de Minas Gerais, FAPEMIG, (TEC PPM 00136-13, TEC RDP 00198-10)","The authors thank CAPES , CNPq research project number 304114/2013-8 , FAPEMIG research project number TEC PPM 00136-13 and VALE/FAPEMIG research project number TEC RDP 00198-10 for the financial support to this work.","Elsevier B.V.","Article","Scopus"
"Birhanu A.G.; Getachew Y.S.; Lashitew A.A.","Birhanu, Addis G. (57190491519); Getachew, Yamlaksira S. (57193262583); Lashitew, Addisu A. (54179465800)","57190491519; 57193262583; 54179465800","Gender Differences in Enterprise Performance During the COVID-19 Crisis: Do Public Policy Responses Matter?","2022","Entrepreneurship: Theory and Practice","57","10.1177/10422587221077222","https://www.scopus.com/pages/publications/85127830771?origin=resultslist","Emlyon Business School, Écully, France; Loyola Marymount University, Los Angeles, CA, United States; DeGroote School of Business, McMaster University, Hamilton, ON, Canada; Brookings Institution, Washington, DC, United States","Birhanu A.G., Emlyon Business School, Écully, France; Getachew Y.S., Loyola Marymount University, Los Angeles, CA, United States; Lashitew A.A., DeGroote School of Business, McMaster University, Hamilton, ON, Canada, Brookings Institution, Washington, DC, United States","The COVID-19 crisis has introduced unique tradeoffs between health and economic risk, leading to a “life vs. livelihoods conundrum.” This study contributes to research on adversity and entrepreneurship by examining the implications of the pandemic for gender differences in enterprise performance. We further consider how public policy responses in the domains of public health and economic support moderate the potential gendered effects of the pandemic. Data analysis of more than 20,000 enterprises across 38 countries shows that women-owned enterprises were more adversely affected by the pandemic, and that stronger public health policy responses helped reduce the observed gap in performance. © The Author(s) 2022.","adversity; COVID-19; economic support policy; public health policy; women entrepreneurship","","","","SAGE Publications Ltd","Article","Scopus"
"Bértola L.","Bértola, Luis (6602516371)","6602516371","Welfare states and development patterns in Latin America","2015","Natural Resources and Economic Growth: Learning from History","4","10.4324/9781315769356","https://www.scopus.com/pages/publications/84958636390?origin=resultslist","Facultad de Ciencias Sociales, Universidad de la República, Uruguay","Bértola L., Facultad de Ciencias Sociales, Universidad de la República, Uruguay","[No abstract available]","","","","","Taylor and Francis Inc.","Book chapter","Scopus"
"Davies L.L.; Carley S.","Davies, Lincoln L. (24167624400); Carley, Sanya (26028537600)","24167624400; 26028537600","Emerging shadows in national solar policy? Nevada's net metering transition in context","2017","Electricity Journal","24","10.1016/j.tej.2016.10.010","https://www.scopus.com/pages/publications/85009815151?origin=resultslist","University of Utah S.J. Quinney College of Law, United States; School of Public and Environmental Affairs, Indiana University, United States","Davies L.L., University of Utah S.J. Quinney College of Law, United States; Carley S., School of Public and Environmental Affairs, Indiana University, United States","Nevada's recent overhaul of its net energy metering policy, which instituted a new net billing program in its place, underscores two key insights. First, decisions about whether net metering should continue separate from the design of a given program. From an institutional perspective, legislatures are best equipped to answer the first question; PUCs have comparative expertise on the second. Further, as net metering policies are likely to become more diverse across states over time, it is critical to maximize policy stability by using—rather than abdicating—grandfathering for existing customers. © 2016 Elsevier Inc.","Distributed generation; Net energy metering; Nevada; Solar photovoltaic","Solar concentrators; Solar power generation; In contexts; Institutional perspective; Net energy; Net energy metering; Net metering; Nevadum; Policy stability; Solar photovoltaics; Distributed power generation","","","Elsevier Inc.","Article","Scopus"
"Cremers J.","Cremers, Jan (59876983100)","59876983100","EU economic freedoms and social dumping","2015","Market Expansion and Social Dumping in Europe","4","10.4324/9781315766607","https://www.scopus.com/pages/publications/84943559380?origin=resultslist","Amsterdam Institute of Advanced Labour Studies (AIAS), Netherlands","Cremers J., Amsterdam Institute of Advanced Labour Studies (AIAS), Netherlands","[No abstract available]","","","","","Taylor and Francis Inc.","Book chapter","Scopus"
"Ghasemi Damavandi M.; Krishnamurthy V.; Martí J.R.","Ghasemi Damavandi, Mohammad (55706613600); Krishnamurthy, Vikram (35568256800); Martí, José R. (7202923563)","55706613600; 35568256800; 7202923563","Robust Meter Placement for State Estimation in Active Distribution Systems","2015","IEEE Transactions on Smart Grid","112","10.1109/TSG.2015.2394361","https://www.scopus.com/pages/publications/84966499494?origin=resultslist","Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, V6T 1Z4, BC, Canada","Ghasemi Damavandi M., Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, V6T 1Z4, BC, Canada; Krishnamurthy V., Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, V6T 1Z4, BC, Canada; Martí J.R., Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, V6T 1Z4, BC, Canada","The active nature of next generation distribution systems requires a highly accurate real-time monitoring for state estimation and situational awareness. This paper considers the problem of robust placement of a limited number of voltage magnitude meters and phasor measurement units for state estimation in an active distribution system comprising topological reconfigurations. The trace of the inverse of the Fisher information matrix is chosen as criterion for the estimation accuracy. For meter placement in a single configuration distribution system, the greedy approach provides a near-optimal solution as well as a theoretical approximation guarantee. However, for meter placement in an active distribution system, a robust approach is required to optimize the worst case estimation accuracy among all possible configurations of the system. In this paper, a simple robust algorithm, called submodular saturation algorithm, for meter placement in active distribution systems is proposed. Numerical results on three different active distribution systems show that the submodular saturation algorithm outperforms the greedy algorithm and the genetic algorithm in most cases, and provides competitive results in other cases. © 2010-2012 IEEE.","Distribution system state estimation (DSSE); meter placement; phasor measurement units (PMUs); smart grids (SGs); voltage magnitude meters (VMMs)","Algorithms; Fisher information matrix; Genetic algorithms; Inverse problems; Local area networks; Phase measurement; Real time systems; State estimation; Units of measurement; Distribution system state estimations; Meter placement; Phasor measurement unit (PMUs); Smart grid; Voltage magnitude; Phasor measurement units","","","Institute of Electrical and Electronics Engineers Inc.","Article","Scopus"
"Ulyssea G.","Ulyssea, Gabriel (25923195300)","25923195300","Firms, informality, and development: Theory and evidence from Brazil","2018","American Economic Review","275","10.1257/aer.20141745","https://www.scopus.com/pages/publications/85047108233?origin=resultslist","Department of Economics, University of Oxford, Manor Road Building, Manor Road, Oxford, OX1 3UQ, United Kingdom","Ulyssea G., Department of Economics, University of Oxford, Manor Road Building, Manor Road, Oxford, OX1 3UQ, United Kingdom","This paper develops and estimates an equilibrium model where heterogeneous firms can exploit two margins of informality: (I) not register their business, the extensive margin; and (II) hire workers ""off the books,"" the intensive margin. The model encompasses the main competing frameworks for understanding informality and provides a natural setting to infer their empirical relevance. The counterfactual analysis shows that once the intensive margin is accounted for, firm and labor informality need not move in the same direction as a result of policy changes. Lower informality can be, but is not necessarily associated with higher output, TFP, or welfare. (JEL D22, E26, H26, J46, O14, O17). © 2018 American Economic Association. All rights reserved.","","","IPEA; University of Chicago; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, CAPES","* Department of Economics, University of Oxford, Manor Road Building, Manor Road, Oxford, OX1 3UQ (email: gabriel.ulyssea@economics.ox.ac.uk). This paper was accepted to the AER under the guidance of Hilary Hoynes, Coeditor. I am indebted to James Heckman, Steven Durlauf, and Chang-Tai Hsieh for their guidance and constant encouragement. I would like to thank four anonymous referees for extremely helpful comments and suggestions. I am also thankful to Ricardo Paes de Barros, Azeem Shaik, Rafael Lopes de Melo, Gary Becker (in memoriam), Ben Moll, Rodrigo Soares, Carlos Henrique Corseuil, Miguel Foguel, Leandro Carvalho e Silvia H. Barcellos, and participants at various conferences and seminars for helpful comments and discussions. Special thanks to Claudio Ferraz, Rafael Dix-Carneiro, Stephane Wolton, and Dimitri Szerman for their detailed and extremely helpful comments and feedback on previous versions of the manuscript. Of course, all errors are mine. Financial support from CAPES, IPEA, and the University of Chicago is gratefully acknowledged. The author declares that he has no relevant or material financial interests that relate to the research described in this paper.","American Economic Association","Review","Scopus"
"Vaaramo M.; Ala-Mursula L.; Miettunen J.; Korhonen M.","Vaaramo, Mikko (57210292130); Ala-Mursula, Leena (6507437696); Miettunen, Jouko (6701423443); Korhonen, Marko (36241710900)","57210292130; 6507437696; 6701423443; 36241710900","Economic preferences and temperament traits among business leaders and paid employees","2023","Small Business Economics","4","10.1007/s11187-022-00653-2","https://www.scopus.com/pages/publications/85133834925?origin=resultslist","Department of Economics, University of Oulu, P.O. Box 4600, Oulu, N90014, Finland; Center for Life Course Health Research, University of Oulu, P.O. Box 5000, Oulu, N90014, Finland; Medical Research Center Oulu, Oulu University Hospital, University of Oulu, Oulu, Finland","Vaaramo M., Department of Economics, University of Oulu, P.O. Box 4600, Oulu, N90014, Finland; Ala-Mursula L., Center for Life Course Health Research, University of Oulu, P.O. Box 5000, Oulu, N90014, Finland; Miettunen J., Center for Life Course Health Research, University of Oulu, P.O. Box 5000, Oulu, N90014, Finland, Medical Research Center Oulu, Oulu University Hospital, University of Oulu, Oulu, Finland; Korhonen M., Department of Economics, University of Oulu, P.O. Box 4600, Oulu, N90014, Finland","Abstract: This paper explores individuals’ economic preferences and temperament traits among different categories of business leaders (i.e., managers, self-employed with employees, self-employed without employees) and paid employees. We assume that these quite stable preferences and traits play a role in predicting occupational choice toward leadership roles. We use a large individual-level survey dataset (n = 5890) from the Northern Finland Birth Cohort 1966 at age 46 with linkages to nationally registered data. We construct survey measures for three types of economic preferences: risk, time, and social preferences. We use Cloninger’s inventory to measure four main temperament traits: harm avoidance, reward dependence, novelty-seeking, and persistence. We show that business leaders, in general, have different economic preferences and temperament traits than paid employees. To become a manager, especially the temperament trait of novelty-seeking seems relevant; and to become self-employed, particularly the economic preference of risk-taking appears as important. © 2022, The Author(s).","Business leaders; Cloninger; Economic preferences; Temperament traits","","Liikesivistysrahasto and Oulu University; Alfred Kordelinin Säätiö; Yrjö Jahnssonin Säätiö; Oulun Yliopisto, (24000692); Oulu University Hospital, (24301140); NFBC, (679/2016)","Funding text 1: Mikko Vaaramo thanks the Yrj\u00F6 Jahnsson Foundation, the Alfred Kordelin Foundation, Liikesivistysrahasto and Oulu University Graduate School (UniOGS) for their generous support. We thank the participants in the 46-year study and the NFBC project center. NFBC data is available from the University of Oulu, Infrastructure for Population Studies. Permission to use the data can be applied for research purposes via electronic material request portal. In the use of data, we follow the EU general data protection regulation (679/2016) and Finnish Data Protection Act. The use of personal data is based on cohort participant\u2019s written informed consent at his/her latest follow-up study, which may cause limitations to its use. Please, contact NFBC project center (NFBCprojectcenter@oulu.fi) and visit the cohort website ( www.oulu.fi/nfbc ) for more information. ; Funding text 2: Open Access funding provided by University of Oulu including Oulu University Hospital. NFBC 1966 received financial support from University of Oulu Grant no. 24000692 and Oulu University Hospital Grant no. 24301140. ; Funding text 3: Mikko Vaaramo thanks the Yrj\u00F6 Jahnsson Foundation, the Alfred Kordelin Foundation, Liikesivistysrahasto and Oulu University Graduate School (UniOGS) for their generous support. We thank the participants in the 46-year study and the NFBC project center. NFBC data is available from the University of Oulu, Infrastructure for Population Studies. Permission\u00A0to use the data can be applied for research purposes via electronic material request portal. In the use of data, we follow the EU general data protection regulation (679/2016) and Finnish Data Protection Act. The use of personal data is based on cohort participant\u2019s written informed consent at his/her latest follow-up study, which may cause limitations to its use.\u00A0Please, contact NFBC project center (NFBCprojectcenter@oulu.fi) and visit the cohort website (www.oulu.fi/nfbc) for more information.","Springer","Article","Scopus"
"Sharma S.","Sharma, Smriti (55627655500)","55627655500","Benefits of a registration policy for microenterprise performance in India","2014","Small Business Economics","34","10.1007/s11187-013-9475-y","https://www.scopus.com/pages/publications/84891903604?origin=resultslist","Department of Economics, Delhi School of Economics, University of Delhi, Delhi, 110007, India","Sharma S., Department of Economics, Delhi School of Economics, University of Delhi, Delhi, 110007, India","This paper evaluates the effects of a voluntary registration policy with government authorities on financial performance of urban microenterprises in the Indian manufacturing sector. Using data from the 2006 World Bank survey of Indian microenterprises and applying the semi-parametric propensity score matching technique, we find that being registered leads to significant gains in sales per employee and value added per employee. Large gains are also noted for male-owned firms, those operating with or without paid labor and those operating outside of the owner's home. © 2013 Springer Science+Business Media New York.","Firm performance; India; Microenterprises; Registration","","","","","Article","Scopus"
"Varghese S.S.; Lonkar S.; Singh K.K.; Swaminathan S.; Abdala A.","Varghese, Seba S. (57197233051); Lonkar, Sunil (8542999600); Singh, K.K. (56651470700); Swaminathan, Sundaram (55646881000); Abdala, Ahmed (6603735498)","57197233051; 8542999600; 56651470700; 55646881000; 6603735498","Recent advances in graphene based gas sensors","2015","Sensors and Actuators, B: Chemical","855","10.1016/j.snb.2015.04.062","https://www.scopus.com/pages/publications/84929629325?origin=resultslist","Department of Chemical Engineering, Petroleum Institute, Abu Dhabi, United Arab Emirates; Department of Electrical and Electronics, Birla Institute of Technology and Science - Pilani, Dubai Campus, Dubai, United Arab Emirates; Department of Physics, Birla Institute of Technology and Science - Pilani, Dubai Campus, Dubai, United Arab Emirates; Qatar Environmental and Energy Research Institute (QEERI), Qatar Foundation, Doha, Qatar","Varghese S.S., Department of Chemical Engineering, Petroleum Institute, Abu Dhabi, United Arab Emirates, Department of Electrical and Electronics, Birla Institute of Technology and Science - Pilani, Dubai Campus, Dubai, United Arab Emirates; Lonkar S., Department of Chemical Engineering, Petroleum Institute, Abu Dhabi, United Arab Emirates; Singh K.K., Department of Physics, Birla Institute of Technology and Science - Pilani, Dubai Campus, Dubai, United Arab Emirates; Swaminathan S., Department of Electrical and Electronics, Birla Institute of Technology and Science - Pilani, Dubai Campus, Dubai, United Arab Emirates; Abdala A., Qatar Environmental and Energy Research Institute (QEERI), Qatar Foundation, Doha, Qatar","Graphene, a single, one-atom-thick sheet of carbon atoms arranged in a honeycomb lattice and the two-dimensional building block for carbon materials, has attracted great interest for a wide range of applications. Due to its superior properties such as thermo-electric conduction, surface area and mechanical strength, graphene materials have inspired huge interest in sensing of various chemical species. In this timely review, we discuss the recent advancement in the field of graphene based gas sensors with emphasis on the use of modified graphene materials. Further, insights of theoretical and experimental aspects associated with such systems are also discussed with significance on the sensitivity and selectivity of graphene towards various gas molecules. The first section introduces graphene, its synthesis methods and its physico-chemical properties. The second part focuses on the theoretical approaches that discuss the structural improvisations of graphene for its effective use as gas sensing materials. The third section discusses the applications of pristine and modified graphene materials in gas sensing applications. Various graphene modification methods are discussed including using dopants and defects, decoration with metal/metal oxide nanoparticles, and functionalization with polymers. Finally, a discussion on the future challenges and perspectives of this enticing field of graphene sensors for gas detection is provided. © 2015 Elsevier B.V. All rights reserved.","Functionalized graphene; Gas sensors; Graphene; Graphene doping; Graphene oxide; Reduced graphene oxide","Carbon; Chemical detection; Chemical sensors; Gas detectors; Gas sensing electrodes; Gases; Honeycomb structures; Metal nanoparticles; Strength of materials; Experimental aspects; Functionalized graphene; Gas sensing applications; Graphene doping; Graphene oxides; Physicochemical property; Reduced graphene oxides; Theoretical approach; Graphene","","","Elsevier","Article","Scopus"
