"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","Funding Details","Funding Texts","Publisher","Document Type","Source"
"Holmes B.J.; Durham M.H.; Tarry S.E.","Holmes, Bruce J. (7102104170); Durham, Michael H. (7101604433); Tarry, Scott E. (57225848760)","7102104170; 7101604433; 57225848760","Small Aircraft Transportation System Concept and Technologies","2004","Journal of Aircraft","64","10.2514/1.3257","https://www.scopus.com/pages/publications/1542397208?origin=resultslist","NASA Langley Research Center, Hampton, VA 23681, United States; University of Nebraska at Omaha, Omaha, NE 68182-0508, United States; Airspace/Vehicle Systems Integration, United States; Distributed Air Ground System, Adv. Air Transportation Technologies, United States; Aviation Institute, 6001 Dodge Street, United States","Holmes B.J., NASA Langley Research Center, Hampton, VA 23681, United States, Airspace/Vehicle Systems Integration, United States; Durham M.H., NASA Langley Research Center, Hampton, VA 23681, United States, Distributed Air Ground System, Adv. Air Transportation Technologies, United States; Tarry S.E., University of Nebraska at Omaha, Omaha, NE 68182-0508, United States, Aviation Institute, 6001 Dodge Street, United States","This paper summarizes both the vision and the early public-private collaborative research for the small aircraft transportation system (SATS). The paper outlines an operational definition of SATS, describes how SATS conceptually differs from current air transportation capabilities, introduces four SATS operating capabilities, and explains the relation between the SATS operating capabilities and the potential for expanded air mobility. The SATS technology roadmap encompasses on-demand, widely distributed, point-to-point air mobility, through hired-pilot modes in the nearer term, and through self-operated user modes in the farther term. The nearer-term concept is based on aircraft and airspace technologies being developed to make the use of smaller, more widely distributed community reliever and general aviation airports and their runways more useful in more weather conditions, in commercial hired-pilot service modes. The farther-term vision is based on technical concepts that could be developed to simplify or automate many of the operational functions in the aircraft and the airspace for meeting future public transportation needs in personally operated modes. NASA technology strategies form a roadmap between the nearer-term concept and the farther-term vision. This paper outlines a roadmap for scalable, on-demand, distributed air mobility technologies for vehicle and airspace systems. The audiences for the paper include general aviation manufacturers; small aircraft transportation service providers; the flight training industry; airport and transportation authorities at the federal, state, and local levels; and organizations involved in planning for future national airspace system advancements.","","Aerospace industry; Aircraft manufacture; Airport runways; Civil aviation; Flight dynamics; Industrial management; Personnel training; Strategic planning; Point-to-point air mobility; Small aircraft transport system (SATS) concept; Air transportation","","","American Institute of Aeronautics and Astronautics Inc.","Review","Scopus"
"Weiss M.; Cloos K.C.; Helmers E.","Weiss, Martin (56999672000); Cloos, Kira Christina (57215873344); Helmers, Eckard (6603702098)","56999672000; 57215873344; 6603702098","Energy efficiency trade-offs in small to large electric vehicles","2020","Environmental Sciences Europe","188","10.1186/s12302-020-00307-8","https://www.scopus.com/pages/publications/85082184732?origin=resultslist","Environmental Planning and Technology Department, University of Applied Sciences Trier, Environment Campus Birkenfeld, P.O. Box 1380, Birkenfeld, 55761, Germany","Weiss M., Environmental Planning and Technology Department, University of Applied Sciences Trier, Environment Campus Birkenfeld, P.O. Box 1380, Birkenfeld, 55761, Germany; Cloos K.C., Environmental Planning and Technology Department, University of Applied Sciences Trier, Environment Campus Birkenfeld, P.O. Box 1380, Birkenfeld, 55761, Germany; Helmers E., Environmental Planning and Technology Department, University of Applied Sciences Trier, Environment Campus Birkenfeld, P.O. Box 1380, Birkenfeld, 55761, Germany","Background: As electric kick scooters, three-wheelers, and passenger cars enter the streets, efficiency trade-offs across vehicle types gain practical relevance for consumers and policy makers. Here, we compile a comprehensive dataset of 428 electric vehicles, including seven vehicle types and information on certified and real-world energy consumption. Regression analysis is applied to quantify trade-offs between energy consumption and other vehicle attributes. Results: Certified and real-world energy consumption of electric vehicles increase by 60% and 40%, respectively, with each doubling of vehicle mass, but only by 5% with each doubling of rated motor power. These findings hold roughly also for passenger cars whose energy consumption tends to increase 0.6 ± 0.1 kWh/100 km with each 100 kg of vehicle mass. Battery capacity and vehicle mass are closely related. A 10 kWh increase in battery capacity increases the mass of electric cars by 15 kg, their drive range by 40–50 km, and their energy consumption by 0.7–1.0 kWh/100 km. Mass-produced state-of-the-art electric passenger cars are 2.1 ± 0.8 kWh/100 km more efficient than first-generation vehicles, produced at small scale. Conclusion: Efficiency trade-offs in electric vehicles differ from those in conventional cars—the latter showing a strong dependency of fuel consumption on rated engine power. Mass-related efficiency trade-offs in electric vehicles are large and could be tapped by stimulating mode shift from passenger cars to light electric road vehicles. Electric passenger cars still offer potentials for further efficiency improvements. These could be exploited through a dedicated energy label with battery capacity as utility parameter. © 2020, The Author(s).","Climate policy; e-bikes; e-boards; Efficiency trade-offs; Electric cars; Electric kick scooters; Electric light commercial vehicles; Electric motorcycles; Electric three- and four-wheelers; Electric trucks; Electric vehicles; Sustainable road transport; Urban mobility","electric vehicle; energy efficiency; energy use; environmental policy; fuel consumption; power generation; regression analysis; trade-off","","","Springer","Article","Scopus"
"Delmonte E.; Kinnear N.; Jenkins B.; Skippon S.","Delmonte, Emma (56162793700); Kinnear, Neale (25630725900); Jenkins, Becca (57211392326); Skippon, Stephen (55287287900)","56162793700; 25630725900; 57211392326; 55287287900","What do consumers think of smart charging? Perceptions among actual and potential plug-in electric vehicle adopters in the United Kingdom","2020","Energy Research and Social Science","108","10.1016/j.erss.2019.101318","https://www.scopus.com/pages/publications/85073708408?origin=resultslist","TRL, Crowthorne House, Nine Mile Ride, Wokingham, RG40 3GA, BRK, United Kingdom","Delmonte E., TRL, Crowthorne House, Nine Mile Ride, Wokingham, RG40 3GA, BRK, United Kingdom; Kinnear N., TRL, Crowthorne House, Nine Mile Ride, Wokingham, RG40 3GA, BRK, United Kingdom; Jenkins B., TRL, Crowthorne House, Nine Mile Ride, Wokingham, RG40 3GA, BRK, United Kingdom; Skippon S., TRL, Crowthorne House, Nine Mile Ride, Wokingham, RG40 3GA, BRK, United Kingdom","Widespread adoption of Plug-in Electric Vehicles (PEVs) would add substantially to overall electricity demand, while increasing deployment of renewable supply sources will make supply-demand balancing more difficult. Early PEV market experience suggests that users preferentially charge their vehicles in the early evening, when other demands are high. Managed (or Smart) charging aims to shift PEV charging load to times when other demands are low, to facilitate better integration into the wider energy system, operation within network constraints, and minimisation of future network reinforcement costs. However, material effectiveness would require mass engagement with managed charging. To gain initial insight into the potential for managed charging, 60 semi-structured interviews were carried out with actual or potential UK PEV users. Interviews explored present charging behaviour and responses to two types of managed charging schemes, user-managed charging (UMC) based on time-of-use tariffs, and supplier-managed charging (SMC). Participants’ willingness to engage with either was conditional on large reductions in charging costs. UMC was preferred over SMC, because of perceived personal control and lower perceived risk that a vehicle might not be fully charged at the required time. Preference for SMC was based mainly on perceived advantages to society as a whole. © 2019 Elsevier Ltd","Charging behaviour; Consumer; Managed charging; PEV; Plug-in electric vehicle; Smart charging","","Energy Technologies Institute","This work was commissioned by the Energy Technologies Institute as part of the wider Consumers, Vehicles, and Energy Integration (CVEI) project.","Elsevier Ltd","Article","Scopus"
"Cheng L.; Chang Y.; Huang R.","Cheng, Lin (57197460731); Chang, Yao (55771597100); Huang, Renle (56654638500)","57197460731; 55771597100; 56654638500","Mitigating Voltage Problem in Distribution System with Distributed Solar Generation Using Electric Vehicles","2015","IEEE Transactions on Sustainable Energy","193","10.1109/TSTE.2015.2444390","https://www.scopus.com/pages/publications/84960282872?origin=resultslist","State Key Laboratory of Power Systems, Department of Electrical Engineering, Tsinghua University, Beijing, 100084, China; State Grid of China, Beijing Electric Power Company, Beijing, 100031, China","Cheng L., State Key Laboratory of Power Systems, Department of Electrical Engineering, Tsinghua University, Beijing, 100084, China; Chang Y., State Key Laboratory of Power Systems, Department of Electrical Engineering, Tsinghua University, Beijing, 100084, China; Huang R., State Grid of China, Beijing Electric Power Company, Beijing, 100031, China","Distributed solar generation has the potential to reach high penetration levels in distribution systems. However, its integration reshapes distribution system power flows and causes rapid-fluctuations in system statuses. The facts challenge major voltage management approaches, nowadays, such as using online load tap changing (OLTC) transformers, voltage regulators (VRs), or shunt capacitors. In this paper, we explore the capability of using vehicle-to-grid (V2G) electric vehicles (EVs) to join distribution system voltage management, and to collaborate with OLTCs to mitigate the voltage problems caused by distribution solar generations. A two-stage control method is proposed for this purpose. The first stage controls the making of rolling schedules for EV charging and OLTC tap positions, while the second controls the EVs to resist the solar generation fluctuation to maintain voltage profiles. A case system with simultaneous overvoltage/undervoltage risks is designed to test the effectiveness of the proposed method. The results demonstrate that both the over/undervoltage risks are mitigated. © 2015 IEEE.","Electric vehicles (EVs); optimal power flow; positive semidefinite programming; Voltage regulation","Amphibious vehicles; Electric potential; Electric vehicles; Paper capacitors; Solar power generation; Vehicles; Voltage regulators; Distribution system voltages; Distribution systems; Electric Vehicles (EVs); Penetration level; Two stage controls; Vehicle to Grid (V2G); Voltage management; Voltage regulators (VRs); Local area networks","","","Institute of Electrical and Electronics Engineers Inc.","Article","Scopus"
"Wang L.; Madawala U.K.; Wong M.-C.","Wang, Lei (57207490602); Madawala, Udaya K. (8859123600); Wong, Man-Chung (7403908093)","57207490602; 8859123600; 7403908093","A Wireless Vehicle-to-Grid-to-Home Power Interface with an Adaptive DC Link","2021","IEEE Journal of Emerging and Selected Topics in Power Electronics","65","10.1109/JESTPE.2020.2992776","https://www.scopus.com/pages/publications/85102979541?origin=resultslist","College of Electrical and Information Engineering, Hunan University, Changsha, China; Department of Electrical and Computer Engineering, The University of Auckland, Auckland, New Zealand; Department of Electrical and Computer Engineering, Faculty of Science and Technology, University of Macau, Macao","Wang L., College of Electrical and Information Engineering, Hunan University, Changsha, China; Madawala U.K., Department of Electrical and Computer Engineering, The University of Auckland, Auckland, New Zealand; Wong M.-C., Department of Electrical and Computer Engineering, Faculty of Science and Technology, University of Macau, Macao","Electric vehicles (EVs) that offer grid services using the vehicle-to-grid (V2G) concept essentially require an interface that allows for directional power flow. This article presents a wireless bidirectional grid power interface for EVs that facilitate power flow between the grid, EV, and homes with nonlinear loads. The proposed wireless vehicle-to-grid-to-home power interface (WVGH-PI) uses the grid-side low frequency to dc converter, used in typical wireless bidirectional chargers only to facilitate the two-way energy flow, to improve the power quality by compensating for the harmonic power and reactive power of nonlinear household loads. To improve the overall efficiency of the interface, an adaptive dc-link voltage controller is also proposed. Operation of the proposed wireless interface is investigated under dynamic conditions and in different modes. The simulation and experimental results obtained from a 1-kW prototype are presented, benchmarking against conventional control, to demonstrate the validity of the proposed concept.  © 2013 IEEE.","Adaptive dc-link voltage; electric vehicle (EV); inductive charging; wireless power transmission (WPT); wireless vehicle-to-grid-to-home power interface (WVGH-PI)","Electric load flow; Electric power transmission networks; Vehicles; Bi-directional chargers; Conventional control; DC-link voltages; Dynamic condition; Electric Vehicles (EVs); Overall efficiency; Vehicle to Grid (V2G); Wireless interfaces; Vehicle-to-grid","Science and Technology Development Fund, STDF, (FDCT 0026/2019/A1); Science and Technology Development Fund, STDF; Universidade de Macau, UM, (MYRG2017-00038-FST, MYRG2018-00056-FST); Universidade de Macau, UM","Manuscript received November 24, 2019; revised February 19, 2020; accepted May 2, 2020. Date of publication May 6, 2020; date of current version April 1, 2021. This work was supported by the Macau Science and Technology Development Fund (FDCT, Macao) under Project FDCT 0026/2019/A1, in part by the University of Macau under Project MYRG2017-00038-FST and Project MYRG2018-00056-FST, and in part by the State Key Laboratory of Internet of Things for Smart City. Recommended for publication by Associate Editor Martin Ordonez. (Corresponding author: Lei Wang.) Lei Wang is with the College of Electrical and Information Engineering, Hunan University, Changsha 410082, China (e-mail: jordanwanglei@ gmail.com).","Institute of Electrical and Electronics Engineers Inc.","Article","Scopus"
"Silva M.; Tantot N.; Selezneff S.; Walsh M.; Nyatando R.; Johann E.; Klauke T.; Coppola M.; Kando A.","Silva, Manuel (57191526041); Tantot, Nicolas (54406220700); Selezneff, Serge (35097706200); Walsh, Mike (57193262400); Nyatando, Rose (36100345500); Johann, Erik (6507829890); Klauke, Thomas (23966526200); Coppola, Michele (57191527754); Kando, André (57056532200)","57191526041; 54406220700; 35097706200; 57193262400; 36100345500; 6507829890; 23966526200; 57191527754; 57056532200","Advanced aero-engines technology enablers (an overview of the european project e-break)","2016","Proceedings of the ASME Turbo Expo","5","10.1115/GT2016-56572","https://www.scopus.com/pages/publications/84991383988?origin=resultslist","SAFRAN-TURBOMECA, Bordes, France; SAFRAN-SNECMA, Moissy-Cramayel, France; Rolls-Royce plc, Derby, United Kingdom; Rolls-Royce Deutschland, Berlin, Germany; GE AVIO, Pomigliano d'Arco, Italy; MTU Aero Engines AG, Mönchen, Germany","Silva M., SAFRAN-TURBOMECA, Bordes, France; Tantot N., SAFRAN-SNECMA, Moissy-Cramayel, France; Selezneff S., SAFRAN-SNECMA, Moissy-Cramayel, France; Walsh M., Rolls-Royce plc, Derby, United Kingdom; Nyatando R., Rolls-Royce plc, Derby, United Kingdom; Johann E., Rolls-Royce Deutschland, Berlin, Germany; Klauke T., Rolls-Royce Deutschland, Berlin, Germany; Coppola M., GE AVIO, Pomigliano d'Arco, Italy; Kando A., MTU Aero Engines AG, Mönchen, Germany","This paper describes research carried out in the European Commission co-funded project E-BREAK (Engine BREAK through components and subsystems) focused on development of generic enabling technologies for new aero-engines. A global market forecast (2015-2034) from Airbus [1], depicts an average growth rate of 4.6% per year. Air traffic is forecasted to double in the next 15 years. It is expected, to triple in the next 20 years, according to the speech given by RRUK CEO during the Aerodays 2015 in London [2]. This high level of growth in demand for air travel represents huge opportunities as well as significant challenges for the aerospace industry. Research and Technology through collaborative European projects addresses the environmental penalties of air traffic. Europe's aviation industry therefore faces a huge challenge to satisfy the demand whilst guaranteeing competitiveness, safety and more environmentally friendly air travel. Innovative engine configurations consequently need to be investigated in order to reduce significantly the pollutant emissions (15 to 20% for fuel consumption and CO2 and 80% reduction for NOx). Such reductions can only be achieved by considering innovative components that could be integrated and optimized in new engine configurations. In response to the above demands, aero-engine manufacturers are constantly aiming to improve gas turbine efficiency for two main reasons: To reduce environmental impact and to minimize operating costs. The E-BREAK project is aimed at the development of generic enabling technologies needed to address the challenges for future engines with higher overall pressure ratios (OPR) and bypass ratio (BPR). These technologies are developed at subsystem and component level and validated in test rigs which are equivalent to Technical Readiness Level (TRL) 5. The utility of the developed technologies are assessed using four standard study powerplants. These are turboshaft, regional turbofan, mid-size open rotor, and large turbofan, covering most of the expected future commercial aero-engine market. This article describes the technical approach followed in E-BREAK for the various technologies being investigated, these are: Advanced sealing to reduce oil and air leakages Variability control to ensure stability of thermodynamic cycle High temperature resistant material and abradables to prevent fast degradation at high temperatures Light material to prevent significant mass increase Health monitoring system to anticipate sub-systems degradation The envisaged outcomes from E-BREAK are enablers to other EUfunded research projects focused on module maturation progress, such as LEMCOTEC dealing with high OPR modules and ENOVAL dealing with high BPR LP components. © Copyright 2016 by ASME.","","Accident prevention; Aerospace industry; Air transportation; Aircraft engines; Blowers; Bypass ratio; Carbon dioxide; Civil aviation; Commerce; Competition; Engines; Environmental impact; Environmental technology; Fighter aircraft; Gas turbines; International trade; Operating costs; Thermodynamic properties; Turbomachinery; Aero engine manufacturers; Enabling technologies; Engine configuration; Environmental Penalties; Gas turbine efficiency; Health monitoring system; High-temperature resistant; Overall pressure ratios; Marine engines","","","American Society of Mechanical Engineers (ASME)","Conference paper","Scopus"
"Giauque A.; Huet M.; Clero F.","Giauque, Alexis (9742419500); Huet, Maxime (36620848100); Clero, Franck (6504679250)","9742419500; 36620848100; 6504679250","Analytical analysis of indirect combustion noise in subcritical nozzles","2012","Journal of Engineering for Gas Turbines and Power","60","10.1115/1.4007318","https://www.scopus.com/pages/publications/84867290920?origin=resultslist","Department of Computational Fluid Dynamics and Aeroacoustics, Onera-The French Aerospace Lab, Chtillon 92322, France","Giauque A., Department of Computational Fluid Dynamics and Aeroacoustics, Onera-The French Aerospace Lab, Chtillon 92322, France; Huet M., Department of Computational Fluid Dynamics and Aeroacoustics, Onera-The French Aerospace Lab, Chtillon 92322, France; Clero F., Department of Computational Fluid Dynamics and Aeroacoustics, Onera-The French Aerospace Lab, Chtillon 92322, France","This article revisits the problem of indirect combustion noise in nozzles of finite length. The analytical model proposed by Moase for indirect combustion noise is rederived and applied to subcritical nozzles having shapes of increasing complexity. This model is based on the equations formulated by Marble and Candel for which an explicit solution is obtained in the subsonic framework. The discretization of the nozzle into n elementary units of finite length implies the determination of 2 n integration constants for which a set of linear equations is provided in this article. The analytical method is applied to configurations of increasing complexity. Analytical solutions are compared to numerical results obtained using SUNDAY (a 1D nonlinear Euler solver in temporal space) and CEDRE (3D Navier-Stokes flow solver). Excellent agreement is found for all configurations thereby showing that acceleration discontinuities at the boundaries between adjacent elements do not influence the actual acoustic transfer functions. The issue of nozzle compactness is addressed. It is found that in the subcritical domain, spectral results should be nondimensionalized using the flow-through-time of the entire nozzle. Doing so, transfer functions of nozzles of different lengths are successfully compared and a compactness criterion is proposed that writes * ∫ 0 L dζ/u (ζ)<1 where L is the axial length of the nozzle. Finally, the entropy wave generator (EWG) experimental setup is considered. Analytical results are compared to the results reported by Howe. Both models give similar trends and show the important role of the rising time of the fluctuating temperature front on the amplitude of the indirect acoustic emission. The experimental temperature profile and the impedance coefficients at the inlet and outlet are introduced into the analytical formulation. Results show that the indirect combustion noise mechanism is not alone responsible for the acoustic emission in the subcritical case. © 2012 American Society of Mechanical Engineers.","","Acoustic emissions; Acoustic noise; Combustion; Navier Stokes equations; Acoustic transfer functions; Analytical analysis; Analytical formulation; Analytical method; Analytical results; Axial length; Combustion noise mechanism; Compactness criterion; Discretizations; Entropy waves; Euler solver; Experimental setup; Explicit solutions; Finite length; Fluctuating temperatures; Integration constants; Navier-Stokes flow solver; Numerical results; Rising time; Subcritical case; Temperature profiles; Nozzles","","","","Article","Scopus"
"Arslan H.; Demircan A.","Arslan, Hakan (57200576372); Demircan, Aydin (7004830316)","57200576372; 7004830316","The molecular structure and vibrational spectrum of 6-bromo-8-thia-1,4- epoxybicyclo[4.3.0]non-2-ene","2007","International Journal of Molecular Sciences","8","10.3390/i8111064","https://www.scopus.com/pages/publications/36849095555?origin=resultslist","Department of Chemistry, Faculty of Arts and Science, Mersin University, 33343-Mersin, Turkey; Department of Chemistry, Faculty of Arts and Science, Niǧde University, 51100-Niǧde, Turkey","Arslan H., Department of Chemistry, Faculty of Arts and Science, Mersin University, 33343-Mersin, Turkey; Demircan A., Department of Chemistry, Faculty of Arts and Science, Niǧde University, 51100-Niǧde, Turkey","Geometric parameters and FT-IR spectrum of 6-bromo-8-thia-1,4- epoxybicyclo[4.3.0]non-2-ene were computed by the HF, B3LYP, B3PW91 and mPW1PW91 methods in conjunction with the 6-31G(d,p) basis set. The calculated IR spectra are in a good agreement with the observed FT-IR spectrum. A general better performance of B3LYP, B3PW91 and mPW1PW91 versus HF was quantitatively characterized by using PAVF 1.0 program. Optimal uniform scaling factors calculated for the title compound are 0.8952, 0.9552, 0.9520 and 0.9456 for HF, B3LYP, B3PW91 and MPW1PW91 methods, respectively. © 2007 by MDPI.","Ab initio calculations; Density functional calculations; Diels-Alder reactions; Intramolecular Cycloaddition; IR spectroscopy","Alnus; Thia; 6 bromo 8 thia 1,4 epoxybicyclo[4.3.0]non 2 ene; furan derivative; unclassified drug; article; calculation; chemical structure; infrared spectrometry; spectrum; vibration","","","","Article","Scopus"
"Stroink A.; Wawer T.; Hurink J.L.","Stroink, Andreas (57212449865); Wawer, Tim (57212443604); Hurink, Johann L. (6604030511)","57212449865; 57212443604; 6604030511","Cross-border Energy Communities on a Distribution Grid Level","2020","International Conference on the European Energy Market, EEM","2","10.1109/EEM49802.2020.9221917","https://www.scopus.com/pages/publications/85094834231?origin=resultslist","Sciences Osnabrueck, University of Applied, Lingen (Ems), Germany; University of Twente, Enschede, Netherlands","Stroink A., Sciences Osnabrueck, University of Applied, Lingen (Ems), Germany; Wawer T., Sciences Osnabrueck, University of Applied, Lingen (Ems), Germany; Hurink J.L., University of Twente, Enschede, Netherlands","This paper develops an approach to investigate the technical and economic benefits of a local cross-border energy community at the German-Dutch border. A cross-border connection of two regions on a medium voltage level is modeled. The underlying model is formulated as a Mixed Integer Problem. It comprises the electricity loads of two cities, their respective renewable electricity generation plants, a battery storage and an electrolyzer. Our research assumes that a promising approach to connect the cities is by a switchable cross-border element which represents a virtual power plant that includes a German and a Dutch wind farm located on either side of the border. The single wind turbines can be connected to either the German or the Dutch electricity distribution grid per quarter hour interval via a switch. The German and the Dutch electricity grids are never interconnected directly. In a simple scenario with constant load and additional renewable investments, connecting the two regions via the cross-border element would lead to a 34 % reduction of the annual electricity system cost caused the region. This is the starting point for the development of legal concepts to enable and realize international cross-border medium voltage electricity transfers. © 2020 IEEE.","Citizens energy communities; cross-border; model; Smart Energy Region Emmen-Haren (SEREH); system cost","Electric power transmission networks; Investments; Power markets; Wind power; Distribution grid; Electricity distribution; Electricity system; Electricity transfer; Medium voltage levels; Mixed integer problems; Renewable electricity; Virtual power plants; Electric power system interconnection","","","IEEE Computer Society","Conference paper","Scopus"
"Banks E.; Schwartz S.","Banks, Emma (57197332684); Schwartz, Steven (57213966183)","57197332684; 57213966183","Co-opted energy transitions: Coal, wind, and the corporate politics of decarbonization in Colombia","2023","Journal of Political Ecology","21","10.2458/jpe.5470","https://www.scopus.com/pages/publications/85190296806?origin=resultslist","Bucknell University, United States; Colorado College, United States","Banks E., Bucknell University, United States; Schwartz S., Colorado College, United States","Latin America has long been a key site of resource extraction, acting as a sacrifice zone for the Global North's fossil fuel needs. Now, the region is pushing for an ""energy transition"" by opening its own electric grid to renewable sources. Using a case study from La Guajira, in Northeastern Colombia, we argue that energy corporations are appropriating and deploying the concept of energy transitions to fashion themselves as climate conscious, post-extractive, and environmentally caring actors. Based on ethnographic evidence from coal mining and wind energy companies, we argue that the corporate co-optation of the energy transition agenda plays out in public narratives and representations, environmental projects, and community relations. Drawing on insights from the political ecology of energy transitions and low-carbon infrastructures, we contend that corporate transition agendas are more than smoke and mirrors; they are tangible and consequential processes that perpetuate environmental conflicts, sustain forms of ""green"" accumulation, and foreclose the possibility of a just transition. In unraveling the competing yet entangled agendas of coal and wind companies, this article renders visible the continuities between fossil fuels and renewable energy in Latin America and beyond. © (2023), (University of Arizona Libraries). All Rights Reserved.","climate change; corporate power; energy transition; Latin America; low-carbon infrastructures","Colombia; La Guajira; Latin America; climate change; coal; conceptual framework; energy resource; environmental politics; ethnography; fossil fuel; renewable resource; resource management; wind power","","","University of Arizona Libraries","Article","Scopus"
"Schill W.-P.; Gerbaulet C.","Schill, Wolf-Peter (36019625800); Gerbaulet, Clemens (55985159100)","36019625800; 55985159100","Power system impacts of electric vehicles in Germany: Charging with coal or renewables?","2015","Applied Energy","125","10.1016/j.apenergy.2015.07.012","https://www.scopus.com/pages/publications/84937211703?origin=resultslist","DIW Berlin, Department of Energy, Transportation, Environment, Mohrenstraße 58, Berlin, 10117, Germany; TU Berlin, Workgroup for Infrastructure Policy (WIP), Straße des 17. Juni 135, Berlin, 10623, Germany","Schill W.-P., DIW Berlin, Department of Energy, Transportation, Environment, Mohrenstraße 58, Berlin, 10117, Germany; Gerbaulet C., DIW Berlin, Department of Energy, Transportation, Environment, Mohrenstraße 58, Berlin, 10117, Germany, TU Berlin, Workgroup for Infrastructure Policy (WIP), Straße des 17. Juni 135, Berlin, 10623, Germany","We analyze the impacts of future scenarios of electric vehicles (EVs) on the German power system, drawing on different assumptions on the charging mode. We find that the impact on the load duration curve strongly differs between charging modes. In a fully user-driven mode, charging largely occurs during daytime and in the evening, when power demand is already high. User-driven charging may thus have to be restricted because of generation adequacy concerns. In contrast, cost-driven charging is carried out during night-time and at times of high PV availability. Using a novel model formulation that allows for simulating intermediate charging modes, we show that even a slight relaxation of fully user-driven charging results in much smoother load profiles. Further, cost-driven EV charging strongly increases the utilization of hard coal and lignite plants in 2030, whereas additional power in the user-driven mode is predominantly generated from natural gas and hard coal. Specific CO2 emissions of EVs are substantially higher than those of the overall power system, and highest under cost-driven charging. Only in additional model runs, in which we link the introduction of EVs to a respective deployment of additional renewables, electric vehicles become largely CO2-neutral. © 2015 Elsevier Ltd.","Dispatch model; Electric vehicles; Power system; Renewable energy","Germany; Amphibious vehicles; Anthracite; Coal; Costs; Crashworthiness; Electric automobiles; Electric vehicles; Gas plants; Renewable energy resources; Vehicles; Charging modes; Electric Vehicles (EVs); Generation adequacy; Load duration curves; Model formulation; Power system; Renewable energies; System impact; carbon dioxide; coal; demand-side management; electric vehicle; future prospect; lignite; natural gas; photovoltaic system; renewable resource; Charging (batteries)","Federal Ministry for Transport, Building and Urban Development; German Federal Ministry for Economic Affairs and Energy; German Federal Ministry of Transport and Digital Infrastructure; Bundesministerium für Verkehr und Digitale Infrastruktur, BMVI; Bundesministeriums für Verkehr, Bau und Stadtentwicklung, BMVBS, (FKZ 03EMEN04A); Bundesministerium für Wirtschaft und Technologie, BMWi; Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit, BMU, (FKZ 0325414B)","The work presented in this paper was mainly carried out in the research project “DEFINE: Development of an Evaluation Framework for the Introduction of Electromobility”. The German part of this European ERA-NET+ project was funded by the German Federal Ministry of Transport and Digital Infrastructure, BMVI (formerly Federal Ministry for Transport, Building and Urban Development, BMVBS), FKZ 03EMEN04A. Parts of the research have also been conducted in the project “ImpRES: Impacts of Renewable Energy Sources”, supported by the German Federal Ministry for Economic Affairs and Energy, BMWi (formerly Federal Ministry for the Environment, Nature Conservation and Nuclear Safety, BMU), FKZ 0325414B. We would like to thank Peter Kasten, the participants of the DIW Berlin Sustainability Cluster Seminar and two anonymous referees for valuable comments. ","Elsevier Ltd","Article","Scopus"
